Project Name,Package Name,Type Name,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,YALCOM
commons-lang,org.apache.commons.lang3,NotImplementedExceptionTest,1.0,0.0,2.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3,StreamsTest,45.0,0.0,10.0,8.0,0.0,0.8
commons-lang,org.apache.commons.lang3,ClassPathUtilsTest,105.0,0.0,15.0,15.0,0.0,1.0
commons-lang,org.apache.commons.lang3,ObjectUtilsTest,2135.0,2125.0,62.0,62.0,0.9646153846153847,0.7575757575757576
commons-lang,org.apache.commons.lang3,CharSequenceComparator,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3,CloneableString,1.0,0.0,2.0,2.0,2.0,1.0
commons-lang,org.apache.commons.lang3,NonComparableCharSequence,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3,UncloneableString,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3,ClassUtilsOssFuzzTest,1.0,0.0,2.0,2.0,0.0,1.0
commons-lang,org.apache.commons.lang3,CharsetsTest,3.0,0.0,3.0,3.0,0.0,1.0
commons-lang,org.apache.commons.lang3.event,EventListenerSupport,146.0,121.0,10.0,6.0,0.8999999999999999,0.3157894736842105
commons-lang,org.apache.commons.lang3.event,ProxyInvocationHandler,5.0,4.0,3.0,2.0,0.6666666666666666,0.5
commons-lang,org.apache.commons.lang3.event,EventUtils,9.0,3.0,3.0,3.0,0.4666666666666667,0.5
commons-lang,org.apache.commons.lang3.event,EventBindingInvocationHandler,0.0,0.0,1.0,1.0,0.16666666666666674,0.0
commons-lang,org.apache.commons.lang3.event,EventUtilsTest,236.0,219.0,17.0,17.0,0.9545454545454546,0.6521739130434783
commons-lang,org.apache.commons.lang3.event,EventCounter,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.event,EventCounterWithEvent,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.event,EventCountingInvocationHandler,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
commons-lang,org.apache.commons.lang3.event,ExceptionEventSource,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.event,MultipleEventListener,1.0,0.0,2.0,2.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.event,MultipleEventSource,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.event,PropertyChangeSource,3.0,0.0,2.0,2.0,0.6666666666666666,0.5
commons-lang,org.apache.commons.lang3.event,EventListenerSupportTest,171.0,0.0,19.0,17.0,1.0,0.8947368421052632
commons-lang,org.apache.commons.lang3.math,Fraction,332.0,103.0,12.0,1.0,0.9494949494949495,0.0
commons-lang,org.apache.commons.lang3.math,IEEE754rUtils,78.0,0.0,13.0,9.0,0.0,0.6923076923076923
commons-lang,org.apache.commons.lang3.math,NumberUtils,2211.0,0.0,67.0,28.0,1.0122655122655122,0.417910447761194
commons-lang,org.apache.commons.lang3.math,IEEE754rUtilsTest,3.0,0.0,3.0,3.0,0.0,1.0
commons-lang,org.apache.commons.lang3.math,FractionTest,325.0,0.0,26.0,26.0,1.0,1.0
commons-lang,org.apache.commons.lang3.math,NumberUtilsTest,9591.0,0.0,139.0,104.0,0.0,0.7482014388489209
commons-lang,org.apache.commons.lang3.tuple,MutableTriple,31.0,7.0,3.0,3.0,0.78,0.2727272727272727
commons-lang,org.apache.commons.lang3.tuple,MutablePair,38.0,21.0,5.0,4.0,0.825,0.36363636363636365
commons-lang,org.apache.commons.lang3.tuple,Pair,120.0,0.0,16.0,6.0,1.0333333333333334,0.375
commons-lang,org.apache.commons.lang3.tuple,ImmutablePair,38.0,21.0,5.0,3.0,0.86,0.2727272727272727
commons-lang,org.apache.commons.lang3.tuple,Triple,66.0,0.0,12.0,5.0,1.0454545454545454,0.4166666666666667
commons-lang,org.apache.commons.lang3.tuple,ImmutableTriple,16.0,4.0,3.0,2.0,0.8095238095238094,0.25
commons-lang,org.apache.commons.lang3.tuple,MutableTripleTest,55.0,0.0,11.0,11.0,0.0,1.0
commons-lang,org.apache.commons.lang3.tuple,ImmutablePairTest,276.0,0.0,24.0,24.0,0.0,1.0
commons-lang,org.apache.commons.lang3.tuple,TripleTest,78.0,0.0,13.0,13.0,0.0,1.0
commons-lang,org.apache.commons.lang3.tuple,ImmutableTripleTest,136.0,0.0,17.0,17.0,0.0,1.0
commons-lang,org.apache.commons.lang3.tuple,PairTest,465.0,0.0,31.0,29.0,0.0,0.9354838709677419
commons-lang,org.apache.commons.lang3.tuple,MutablePairTest,66.0,0.0,12.0,12.0,0.0,1.0
commons-lang,org.apache.commons.lang3.compare,ComparableUtils,112.0,34.0,8.0,8.0,0.3684210526315789,0.4
commons-lang,org.apache.commons.lang3.compare,ComparableCheckBuilder,30.0,15.0,5.0,1.0,0.4444444444444444,0.0
commons-lang,org.apache.commons.lang3.compare,ObjectToStringComparator,1.0,0.0,2.0,2.0,2.0,1.0
commons-lang,org.apache.commons.lang3.compare,ComparableUtilsTest,127.0,0.0,13.0,13.0,0.8209134615384616,0.046153846153846156
commons-lang,org.apache.commons.lang3.compare,A_is_1,0.0,0.0,11.0,11.0,0.815136476426799,0.0
commons-lang,org.apache.commons.lang3.compare,B_is_0,0.0,0.0,3.0,3.0,0.6375,0.0
commons-lang,org.apache.commons.lang3.compare,C_is_0,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.compare,C_is_1,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.compare,C_is_10,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.compare,B_is_1,0.0,0.0,3.0,3.0,0.6375,0.0
commons-lang,org.apache.commons.lang3.compare,C_is_0,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.compare,C_is_1,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.compare,C_is_10,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.compare,B_is_10,0.0,0.0,3.0,3.0,0.6375,0.0
commons-lang,org.apache.commons.lang3.compare,C_is_0,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.compare,C_is_1,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.compare,C_is_10,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.compare,ObjectToStringComparatorTest,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.compare,Thing,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.builder,MultilineRecursiveToStringStyle,13.0,0.0,2.0,1.0,0.43589743589743585,0.0
commons-lang,org.apache.commons.lang3.builder,Builder,0.0,0.0,1.0,1.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilder,553.0,511.0,19.0,9.0,0.9166666666666667,0.05714285714285714
commons-lang,org.apache.commons.lang3.builder,Diffable,0.0,0.0,1.0,1.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.builder,ToStringBuilder,346.0,0.0,4.0,1.0,0.5483870967741935,0.0
commons-lang,org.apache.commons.lang3.builder,DiffBuilder,422.0,178.0,8.0,8.0,0.9185185185185186,0.10810810810810811
commons-lang,org.apache.commons.lang3.builder,Builder,16.0,11.0,2.0,2.0,0.8333333333333334,0.2857142857142857
commons-lang,org.apache.commons.lang3.builder,SDiff,1.0,0.0,1.0,1.0,0.8333333333333334,0.0
commons-lang,org.apache.commons.lang3.builder,SerializableSupplier,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.builder,DiffResult,17.0,0.0,1.0,1.0,0.75,0.0
commons-lang,org.apache.commons.lang3.builder,StandardToStringStyle,820.0,0.0,41.0,41.0,1.025,1.0
commons-lang,org.apache.commons.lang3.builder,IDKey,0.0,0.0,1.0,1.0,0.25,0.0
commons-lang,org.apache.commons.lang3.builder,RecursiveToStringStyle,6.0,0.0,4.0,3.0,1.3333333333333333,0.75
commons-lang,org.apache.commons.lang3.builder,ToStringStyle,10703.0,10528.0,95.0,34.0,0.9886008457437029,0.22972972972972974
commons-lang,org.apache.commons.lang3.builder,DefaultToStringStyle,1.0,0.0,2.0,2.0,2.0,1.0
commons-lang,org.apache.commons.lang3.builder,JsonToStringStyle,253.0,0.0,23.0,5.0,1.0227272727272727,0.21739130434782608
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyle,1.0,0.0,2.0,2.0,2.0,1.0
commons-lang,org.apache.commons.lang3.builder,NoClassNameToStringStyle,1.0,0.0,2.0,2.0,2.0,1.0
commons-lang,org.apache.commons.lang3.builder,NoFieldNameToStringStyle,1.0,0.0,2.0,2.0,2.0,1.0
commons-lang,org.apache.commons.lang3.builder,ShortPrefixToStringStyle,1.0,0.0,2.0,2.0,2.0,1.0
commons-lang,org.apache.commons.lang3.builder,SimpleToStringStyle,1.0,0.0,2.0,2.0,2.0,1.0
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilder,435.0,204.0,16.0,7.0,0.7611111111111111,0.16216216216216217
commons-lang,org.apache.commons.lang3.builder,Diff,7.0,0.0,2.0,2.0,0.7333333333333333,0.3333333333333333
commons-lang,org.apache.commons.lang3.builder,Reflection,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,CompareToBuilder,234.0,3.0,10.0,5.0,0.3,0.16129032258064516
commons-lang,org.apache.commons.lang3.builder,ReflectionDiffBuilder,79.0,38.0,7.0,6.0,0.8333333333333334,0.25
commons-lang,org.apache.commons.lang3.builder,Builder,4.0,2.0,2.0,2.0,0.6666666666666666,0.5
commons-lang,org.apache.commons.lang3.builder,EqualsBuilder,506.0,151.0,7.0,1.0,0.8536585365853658,0.0
commons-lang,org.apache.commons.lang3.builder,AbstractSupplier,1.0,0.0,2.0,2.0,0.0,1.0
commons-lang,org.apache.commons.lang3.builder,ConversionTest,3.0,0.0,3.0,3.0,0.0,1.0
commons-lang,org.apache.commons.lang3.builder,NoFieldNamesToStringStyleTest,33.0,0.0,4.0,4.0,0.25,0.3076923076923077
commons-lang,org.apache.commons.lang3.builder,StandardToStringStyleTest,186.0,141.0,13.0,13.0,0.6984126984126985,0.5454545454545454
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderExcludeNullValuesTest,5.0,0.0,2.0,2.0,0.55,0.3333333333333333
commons-lang,org.apache.commons.lang3.builder,TestFixture,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderIncludeTest,253.0,0.0,28.0,8.0,0.9586776859504131,0.0
commons-lang,org.apache.commons.lang3.builder,TestFeature,0.0,0.0,5.0,5.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.builder,DiffTest,21.0,0.0,7.0,7.0,0.8333333333333334,0.5714285714285714
commons-lang,org.apache.commons.lang3.builder,BooleanDiff,3.0,0.0,3.0,3.0,1.5,1.0
commons-lang,org.apache.commons.lang3.builder,DiffBuilderTest,937.0,884.0,18.0,18.0,0.9634387351778656,0.26666666666666666
commons-lang,org.apache.commons.lang3.builder,NestedTypeTestClass,3.0,3.0,3.0,3.0,1.0,1.0
commons-lang,org.apache.commons.lang3.builder,TypeTestClass,3.0,3.0,3.0,3.0,1.0,1.0
commons-lang,org.apache.commons.lang3.builder,SimpleToStringStyleTest,33.0,0.0,4.0,4.0,0.25,0.3076923076923077
commons-lang,org.apache.commons.lang3.builder,ShortPrefixToStringStyleTest,33.0,0.0,4.0,4.0,0.25,0.3076923076923077
commons-lang,org.apache.commons.lang3.builder,TestClassBuilder,3.0,0.0,3.0,2.0,0.0,0.6666666666666666
commons-lang,org.apache.commons.lang3.builder,DynamicClassLoader,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderTest,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,DiffResultTest,88.0,85.0,12.0,12.0,0.6538461538461539,0.2857142857142857
commons-lang,org.apache.commons.lang3.builder,EmptyClass,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.builder,SimpleClass,2.0,1.0,2.0,1.0,0.5,0.0
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderReflectJreImplementationTest,253.0,100.0,13.0,13.0,0.9383116883116883,0.10344827586206896
commons-lang,org.apache.commons.lang3.builder,MyCharSequence,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.builder,MyClass,0.0,0.0,1.0,1.0,0.16666666666666674,0.0
commons-lang,org.apache.commons.lang3.builder,MyTemporal,0.0,0.0,1.0,1.0,0.7142857142857143,0.0
commons-lang,org.apache.commons.lang3.builder,MyTemporalAccessor,0.0,0.0,1.0,1.0,0.6,0.0
commons-lang,org.apache.commons.lang3.builder,MyTemporalAmount,0.0,0.0,1.0,1.0,0.6799999999999999,0.0
commons-lang,org.apache.commons.lang3.builder,IDKeyTest,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,MultilineRecursiveToStringStyleTest,207.0,204.0,22.0,6.0,0.9710526315789474,0.09523809523809523
commons-lang,org.apache.commons.lang3.builder,Account,0.0,0.0,2.0,2.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,Bank,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,Customer,0.0,0.0,3.0,3.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,Transaction,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,WithArrays,0.0,0.0,9.0,9.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderCustomImplementationTest,3.0,0.0,4.0,4.0,1.25,1.0
commons-lang,org.apache.commons.lang3.builder,CustomReflectionToStringBuilder,1.0,0.0,2.0,2.0,1.0,1.0
commons-lang,org.apache.commons.lang3.builder,ToStringStyleConcurrencyTest,9.0,8.0,4.0,1.0,1.0,0.0
commons-lang,org.apache.commons.lang3.builder,CollectionHolder,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderConcurrencyTest,9.0,8.0,4.0,1.0,0.9166666666666667,0.0
commons-lang,org.apache.commons.lang3.builder,CollectionHolder,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,NoClassNameToStringStyleTest,33.0,0.0,4.0,4.0,0.25,0.3076923076923077
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderAndEqualsBuilderTest,56.0,46.0,13.0,6.0,0.9181818181818181,0.0
commons-lang,org.apache.commons.lang3.builder,AllTransientFixture,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,SubAllTransientFixture,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,SubTestFixture,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,TestFixture,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,33.0,0.0,4.0,4.0,0.25,0.3076923076923077
commons-lang,org.apache.commons.lang3.builder,JsonToStringStyleTest,787.0,539.0,19.0,19.0,0.9234567901234568,0.3695652173913043
commons-lang,org.apache.commons.lang3.builder,AcademyClass,8.0,6.0,3.0,3.0,0.75,0.6
commons-lang,org.apache.commons.lang3.builder,InnerMapObject,0.0,0.0,2.0,2.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.builder,NestingPerson,0.0,0.0,2.0,2.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.builder,Student,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
commons-lang,org.apache.commons.lang3.builder,Teacher,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderMutateInspectConcurrencyTest,17.0,6.0,4.0,4.0,0.8333333333333334,0.25
commons-lang,org.apache.commons.lang3.builder,InspectingClient,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.builder,MutatingClient,0.0,0.0,1.0,1.0,0.5,0.0
commons-lang,org.apache.commons.lang3.builder,TestFixture,0.0,0.0,1.0,1.0,0.16666666666666674,0.0
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderExcludeWithAnnotationTest,0.0,0.0,3.0,3.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,TestFixture,0.0,0.0,2.0,2.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,2082.0,2019.0,59.0,59.0,0.9884615384615385,0.803030303030303
commons-lang,org.apache.commons.lang3.builder,ReflectionTestCycleA,1.0,0.0,3.0,3.0,2.0,1.0
commons-lang,org.apache.commons.lang3.builder,ReflectionTestCycleB,1.0,0.0,3.0,3.0,2.0,1.0
commons-lang,org.apache.commons.lang3.builder,TestObject,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.builder,TestObjectHashCodeExclude,1.0,0.0,1.0,1.0,0.5,0.0
commons-lang,org.apache.commons.lang3.builder,TestObjectHashCodeExclude2,1.0,0.0,1.0,1.0,0.5,0.0
commons-lang,org.apache.commons.lang3.builder,TestObjectWithMultipleFields,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,TestSubObject,3.0,0.0,2.0,2.0,0.6666666666666666,0.5
commons-lang,org.apache.commons.lang3.builder,CompareToBuilderTest,1922.0,1891.0,54.0,48.0,0.9516129032258065,0.7619047619047619
commons-lang,org.apache.commons.lang3.builder,TestObject,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.builder,TestSubObject,3.0,0.0,2.0,2.0,0.3333333333333333,0.5
commons-lang,org.apache.commons.lang3.builder,TestTransientSubObject,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,ToStringBuilderTest,4780.0,3344.0,66.0,31.0,0.972007722007722,0.17857142857142858
commons-lang,org.apache.commons.lang3.builder,InheritedReflectionStaticFieldsFixture,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.builder,MultiLineTestObject,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,ObjectCycle,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,Outer,1.0,0.0,3.0,3.0,2.0,1.0
commons-lang,org.apache.commons.lang3.builder,Inner,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,ReflectionStaticFieldsFixture,0.0,0.0,4.0,4.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.builder,ReflectionTestCycleA,0.0,0.0,2.0,2.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,ReflectionTestCycleB,0.0,0.0,2.0,2.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,ReflectionTestFixtureA,0.0,0.0,2.0,2.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.builder,ReflectionTestFixtureB,0.0,0.0,2.0,2.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.builder,SelfInstanceTwoVarsReflectionTestFixture,3.0,3.0,3.0,3.0,1.0,1.0
commons-lang,org.apache.commons.lang3.builder,SelfInstanceVarReflectionTestFixture,1.0,1.0,2.0,2.0,1.0,1.0
commons-lang,org.apache.commons.lang3.builder,SimpleReflectionStaticFieldsFixture,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.builder,SimpleReflectionTestFixture,3.0,3.0,3.0,3.0,1.0,1.0
commons-lang,org.apache.commons.lang3.builder,DefaultToStringStyleTest,33.0,0.0,4.0,4.0,0.25,0.3076923076923077
commons-lang,org.apache.commons.lang3.builder,ToStringStyleTest,66.0,0.0,15.0,15.0,1.0909090909090908,1.0
commons-lang,org.apache.commons.lang3.builder,Person,0.0,0.0,3.0,3.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.builder,ToStringStyleImpl,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderSummaryTest,0.0,0.0,3.0,3.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,ReflectionDiffBuilderTest,207.0,204.0,34.0,34.0,1.0185185185185186,0.6666666666666666
commons-lang,org.apache.commons.lang3.builder,TypeTestChildClass,0.0,0.0,1.0,1.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.builder,TypeTestClass,9.0,8.0,27.0,27.0,1.23,0.8
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderExcludeTest,91.0,0.0,16.0,3.0,0.9871794871794872,0.0
commons-lang,org.apache.commons.lang3.builder,TestFixture,0.0,0.0,2.0,2.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,5682.0,5369.0,79.0,76.0,0.9841534612176813,0.6
commons-lang,org.apache.commons.lang3.builder,TestACanEqualB,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.builder,TestBCanEqualA,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.builder,TestEmptySubObject,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,TestObject,5.0,0.0,2.0,2.0,0.2,0.3333333333333333
commons-lang,org.apache.commons.lang3.builder,TestObjectEqualsExclude,1.0,0.0,1.0,1.0,0.5,0.0
commons-lang,org.apache.commons.lang3.builder,TestObjectReference,5.0,4.0,3.0,3.0,0.8333333333333334,0.75
commons-lang,org.apache.commons.lang3.builder,TestObjectWithMultipleFields,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,TestRecursiveCycleObject,2.0,0.0,1.0,1.0,0.375,0.0
commons-lang,org.apache.commons.lang3.builder,TestRecursiveGenericObject,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.builder,TestRecursiveInnerObject,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.builder,TestRecursiveObject,3.0,0.0,1.0,1.0,0.6666666666666666,0.0
commons-lang,org.apache.commons.lang3.builder,TestSubObject,5.0,0.0,2.0,2.0,0.2,0.3333333333333333
commons-lang,org.apache.commons.lang3.builder,TestTSubObject,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,TestTSubObject2,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.builder,TestTTLeafObject,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,TestTTSubObject,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.builder,RecursiveToStringStyleTest,24.0,3.0,4.0,4.0,0.8095238095238095,0.4
commons-lang,org.apache.commons.lang3.builder,Job,0.0,0.0,1.0,1.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.builder,Person,0.0,0.0,4.0,4.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.arch,Processor,62.0,19.0,3.0,3.0,0.7678571428571429,0.13333333333333333
commons-lang,org.apache.commons.lang3.time,CalendarUtils,78.0,0.0,5.0,2.0,0.7407407407407407,0.10526315789473684
commons-lang,org.apache.commons.lang3.time,DurationFormatUtils,160.0,130.0,12.0,2.0,0.8982456140350877,0.1
commons-lang,org.apache.commons.lang3.time,Token,6.0,0.0,1.0,1.0,0.7142857142857143,0.0
commons-lang,org.apache.commons.lang3.time,GmtTimeZone,36.0,17.0,5.0,4.0,0.8666666666666666,0.36363636363636365
commons-lang,org.apache.commons.lang3.time,FastTimeZone,15.0,0.0,6.0,3.0,0.9,0.3333333333333333
commons-lang,org.apache.commons.lang3.time,FastDateFormat,680.0,499.0,20.0,19.0,0.9024390243902439,0.09523809523809523
commons-lang,org.apache.commons.lang3.time,FastDateParser,1646.0,1339.0,25.0,21.0,0.9737026647966339,0.25396825396825395
commons-lang,org.apache.commons.lang3.time,CaseInsensitiveTextStrategy,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.time,CopyQuotedStrategy,3.0,0.0,2.0,2.0,0.3333333333333333,0.5
commons-lang,org.apache.commons.lang3.time,ISO8601TimeZoneStrategy,3.0,0.0,3.0,3.0,1.0,1.0
commons-lang,org.apache.commons.lang3.time,NumberStrategy,7.0,4.0,3.0,2.0,0.5,0.4
commons-lang,org.apache.commons.lang3.time,PatternStrategy,12.0,9.0,4.0,2.0,0.6,0.3333333333333333
commons-lang,org.apache.commons.lang3.time,Strategy,1.0,0.0,2.0,2.0,0.0,1.0
commons-lang,org.apache.commons.lang3.time,StrategyAndWidth,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.time,StrategyParser,2.0,0.0,1.0,1.0,0.5,0.0
commons-lang,org.apache.commons.lang3.time,TimeZoneStrategy,4.0,0.0,1.0,1.0,0.75,0.0
