Project Name,Package Name,Type Name,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,YALCOM
commons-lang,org.apache.commons.lang3.time,TzInfo,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.time,DateUtils,2013.0,2010.0,62.0,16.0,1.0,0.25
commons-lang,org.apache.commons.lang3.time,DateIterator,3.0,0.0,2.0,2.0,0.3333333333333333,0.5
commons-lang,org.apache.commons.lang3.time,AbstractFormatCache,61.0,56.0,9.0,7.0,0.9454545454545454,0.5833333333333334
commons-lang,org.apache.commons.lang3.time,ArrayKey,1.0,0.0,1.0,1.0,0.3333333333333333,0.0
commons-lang,org.apache.commons.lang3.time,DateFormatUtils,153.0,0.0,18.0,3.0,1.0431372549019609,0.16666666666666666
commons-lang,org.apache.commons.lang3.time,DurationUtils,78.0,0.0,13.0,8.0,1.0,0.6153846153846154
commons-lang,org.apache.commons.lang3.time,DateParser,28.0,0.0,8.0,8.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,4094.0,3628.0,40.0,31.0,0.9802005012531328,0.19791666666666666
commons-lang,org.apache.commons.lang3.time,CharacterLiteral,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
commons-lang,org.apache.commons.lang3.time,DayInWeekField,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.time,Iso8601_Rule,3.0,0.0,2.0,2.0,0.8333333333333334,0.5
commons-lang,org.apache.commons.lang3.time,NumberRule,0.0,0.0,1.0,1.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.time,PaddedNumberField,2.0,0.0,1.0,1.0,0.5,0.0
commons-lang,org.apache.commons.lang3.time,Rule,1.0,0.0,2.0,2.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.time,StringLiteral,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.time,TextField,0.0,0.0,1.0,1.0,0.25,0.0
commons-lang,org.apache.commons.lang3.time,TimeZoneDisplayKey,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.time,TimeZoneNameRule,1.0,0.0,1.0,1.0,0.5,0.0
commons-lang,org.apache.commons.lang3.time,TimeZoneNumberRule,2.0,1.0,2.0,2.0,1.1666666666666667,0.6666666666666666
commons-lang,org.apache.commons.lang3.time,TwelveHourField,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.time,TwentyFourHourField,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.time,TwoDigitMonthField,6.0,0.0,4.0,4.0,1.3333333333333333,1.0
commons-lang,org.apache.commons.lang3.time,TwoDigitNumberField,5.0,4.0,3.0,3.0,0.6666666666666666,0.75
commons-lang,org.apache.commons.lang3.time,TwoDigitYearField,6.0,0.0,4.0,4.0,1.3333333333333333,1.0
commons-lang,org.apache.commons.lang3.time,UnpaddedMonthField,6.0,0.0,4.0,4.0,1.3333333333333333,1.0
commons-lang,org.apache.commons.lang3.time,UnpaddedNumberField,5.0,4.0,3.0,3.0,0.6666666666666666,0.75
commons-lang,org.apache.commons.lang3.time,WeekYear,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.time,TimeZones,1.0,0.0,2.0,2.0,2.0,1.0
commons-lang,org.apache.commons.lang3.time,StopWatch,1193.0,1111.0,35.0,16.0,0.93,0.3137254901960784
commons-lang,org.apache.commons.lang3.time,DatePrinter,78.0,0.0,13.0,13.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.time,DateFormatUtilsTest,153.0,0.0,18.0,8.0,0.0,0.4444444444444444
commons-lang,org.apache.commons.lang3.time,FastDateParser_MoreOrLessTest,21.0,0.0,7.0,7.0,0.8333333333333334,0.8571428571428571
commons-lang,org.apache.commons.lang3.time,FastDatePrinterTimeZonesTest,1.0,0.0,2.0,2.0,1.0,1.0
commons-lang,org.apache.commons.lang3.time,FastDateParserSDFTest,36.0,0.0,9.0,3.0,0.875,0.2222222222222222
commons-lang,org.apache.commons.lang3.time,FastDateFormatTest,230.0,229.0,21.0,20.0,0.9841269841269842,0.9090909090909091
commons-lang,org.apache.commons.lang3.time,DateUtilsTest,2790.0,2730.0,63.0,44.0,0.9568888888888889,0.5526315789473685
commons-lang,org.apache.commons.lang3.time,TimeZonesTest,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.time,FastDateParserTest,943.0,940.0,42.0,4.0,0.9488372093023255,0.06818181818181818
commons-lang,org.apache.commons.lang3.time,FastDatePrinterTest,434.0,433.0,29.0,4.0,0.9525862068965517,0.13333333333333333
commons-lang,org.apache.commons.lang3.time,CalendarUtilsTest,45.0,0.0,10.0,10.0,0.0,1.0
commons-lang,org.apache.commons.lang3.time,Java15BugFastDateParserTest,66.0,0.0,12.0,2.0,0.36363636363636365,0.16666666666666666
commons-lang,org.apache.commons.lang3.time,DateUtilsRoundingTest,89.0,0.0,2.0,1.0,0.8714285714285714,0.0
commons-lang,org.apache.commons.lang3.time,DurationFormatUtilsTest,666.0,0.0,37.0,28.0,0.9722222222222222,0.7567567567567568
commons-lang,org.apache.commons.lang3.time,DurationUtilsTest,66.0,0.0,12.0,12.0,0.0,1.0
commons-lang,org.apache.commons.lang3.time,WeekYearTest,3.0,0.0,3.0,3.0,0.0,1.0
commons-lang,org.apache.commons.lang3.time,DateUtilsFragmentTest,897.0,141.0,4.0,4.0,0.6864035087719298,0.06896551724137931
commons-lang,org.apache.commons.lang3.time,FastDateFormat_PrinterTest,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.time,FastDateParser_TimeZoneStrategyTest,66.0,0.0,12.0,5.0,0.9393939393939394,0.3333333333333333
commons-lang,org.apache.commons.lang3.time,GmtTimeZoneTest,55.0,0.0,11.0,11.0,0.0,1.0
commons-lang,org.apache.commons.lang3.time,StopWatchTest,435.0,0.0,30.0,15.0,0.8206896551724138,0.3333333333333333
commons-lang,org.apache.commons.lang3.time,FastTimeZoneTest,45.0,0.0,10.0,10.0,0.8055555555555556,0.7
commons-lang,org.apache.commons.lang3.text.translate,OctalUnescaper,6.0,0.0,4.0,2.0,0.0,0.5
commons-lang,org.apache.commons.lang3.text.translate,UnicodeEscaper,21.0,14.0,4.0,2.0,0.7142857142857143,0.25
commons-lang,org.apache.commons.lang3.text.translate,NumericEntityUnescaper,2.0,1.0,2.0,1.0,0.5,0.0
commons-lang,org.apache.commons.lang3.text.translate,UnicodeUnpairedSurrogateRemover,1.0,0.0,2.0,2.0,0.0,1.0
commons-lang,org.apache.commons.lang3.text.translate,LookupTranslator,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.text.translate,EntityArrays,66.0,0.0,12.0,12.0,1.0,1.0
commons-lang,org.apache.commons.lang3.text.translate,CodePointTranslator,3.0,0.0,3.0,2.0,0.0,0.6666666666666666
commons-lang,org.apache.commons.lang3.text.translate,CharSequenceTranslator,15.0,0.0,6.0,4.0,1.2,0.6666666666666666
commons-lang,org.apache.commons.lang3.text.translate,JavaUnicodeEscaper,15.0,0.0,6.0,4.0,0.0,0.3333333333333333
commons-lang,org.apache.commons.lang3.text.translate,AggregateTranslator,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.text.translate,UnicodeUnescaper,1.0,0.0,2.0,2.0,0.0,1.0
commons-lang,org.apache.commons.lang3.text.translate,NumericEntityEscaper,14.0,7.0,3.0,2.0,0.6666666666666666,0.2857142857142857
commons-lang,org.apache.commons.lang3.text.translate,UnicodeUnpairedSurrogateRemoverTest,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.text.translate,UnicodeUnescaperTest,3.0,0.0,3.0,3.0,0.0,1.0
commons-lang,org.apache.commons.lang3.text.translate,UnicodeEscaperTest,3.0,0.0,3.0,3.0,0.0,1.0
commons-lang,org.apache.commons.lang3.text.translate,NumericEntityEscaperTest,6.0,0.0,4.0,4.0,0.0,1.0
commons-lang,org.apache.commons.lang3.text.translate,OctalUnescaperTest,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.text.translate,NumericEntityUnescaperTest,3.0,0.0,3.0,3.0,0.0,1.0
commons-lang,org.apache.commons.lang3.text.translate,LookupTranslatorTest,1.0,0.0,2.0,2.0,0.0,1.0
commons-lang,org.apache.commons.lang3.text.translate,EntityArraysTest,3.0,0.0,3.0,3.0,0.0,1.0
commons-lang,org.apache.commons.lang3.text,StrLookup,25.0,22.0,6.0,6.0,0.9047619047619048,0.75
commons-lang,org.apache.commons.lang3.text,MapStrLookup,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.text,SystemPropertiesStrLookup,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.text,CompositeFormat,9.0,3.0,2.0,1.0,0.8,0.0
commons-lang,org.apache.commons.lang3.text,StrMatcher,327.0,303.0,20.0,19.0,0.967948717948718,0.5925925925925926
commons-lang,org.apache.commons.lang3.text,CharMatcher,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.text,CharSetMatcher,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.text,NoMatcher,1.0,0.0,2.0,2.0,0.0,1.0
commons-lang,org.apache.commons.lang3.text,StringMatcher,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.text,TrimMatcher,1.0,0.0,2.0,2.0,0.0,1.0
commons-lang,org.apache.commons.lang3.text,StrBuilder,11109.0,7853.0,79.0,47.0,0.8890532544378699,0.27058823529411763
commons-lang,org.apache.commons.lang3.text,StrBuilderReader,21.0,6.0,4.0,4.0,0.625,0.4444444444444444
commons-lang,org.apache.commons.lang3.text,StrBuilderTokenizer,3.0,0.0,3.0,3.0,0.0,1.0
commons-lang,org.apache.commons.lang3.text,StrBuilderWriter,28.0,0.0,8.0,8.0,0.0,1.0
commons-lang,org.apache.commons.lang3.text,FormatFactory,0.0,0.0,1.0,1.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.text,WordUtils,105.0,0.0,15.0,10.0,0.0,0.6666666666666666
commons-lang,org.apache.commons.lang3.text,ExtendedMessageFormat,192.0,174.0,15.0,7.0,0.9,0.3333333333333333
commons-lang,org.apache.commons.lang3.text,StrSubstitutor,1446.0,1407.0,39.0,7.0,0.9562289562289562,0.07272727272727272
commons-lang,org.apache.commons.lang3.text,StrTokenizer,1906.0,1796.0,38.0,4.0,0.9552669552669553,0.0625
commons-lang,org.apache.commons.lang3.text,FormattableUtils,15.0,0.0,6.0,3.0,1.0,0.5
commons-lang,org.apache.commons.lang3.text,StrMatcherTest,91.0,0.0,14.0,14.0,0.5384615384615384,0.14285714285714285
commons-lang,org.apache.commons.lang3.text,WordUtilsTest,120.0,0.0,16.0,16.0,0.0,1.0
commons-lang,org.apache.commons.lang3.text,StrTokenizerTest,1891.0,0.0,62.0,54.0,0.9918032786885246,0.8709677419354839
commons-lang,org.apache.commons.lang3.text,ExtendedMessageFormatTest,248.0,220.0,17.0,9.0,0.9710144927536232,0.375
commons-lang,org.apache.commons.lang3.text,LowerCaseFormat,1.0,0.0,2.0,2.0,2.0,1.0
commons-lang,org.apache.commons.lang3.text,LowerCaseFormatFactory,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.text,OtherExtendedMessageFormat,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.text,OverrideShortDateFormatFactory,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.text,UpperCaseFormat,1.0,0.0,2.0,2.0,2.0,1.0
commons-lang,org.apache.commons.lang3.text,UpperCaseFormatFactory,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.text,StrBuilderTest,4370.0,4369.0,93.0,93.0,0.946236559139785,0.8936170212765957
commons-lang,org.apache.commons.lang3.text,MockReadable,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.text,FormattableUtilsTest,10.0,0.0,5.0,5.0,0.0,1.0
commons-lang,org.apache.commons.lang3.text,StrBuilderAppendInsertTest,2701.0,0.0,74.0,74.0,0.9810326659641728,0.7567567567567568
commons-lang,org.apache.commons.lang3.text,CompositeFormatTest,15.0,0.0,6.0,6.0,1.1,1.0
commons-lang,org.apache.commons.lang3.text,StrSubstitutorTest,969.0,903.0,35.0,20.0,0.7555555555555555,0.43478260869565216
commons-lang,org.apache.commons.lang3.text,StrLookupTest,15.0,0.0,6.0,6.0,0.0,1.0
commons-lang,org.apache.commons.lang3.stream,Streams,679.0,455.0,16.0,15.0,0.8714285714285714,0.3488372093023256
commons-lang,org.apache.commons.lang3.stream,ArrayCollector,14.0,13.0,5.0,5.0,0.9,0.8333333333333334
commons-lang,org.apache.commons.lang3.stream,EnumerationSpliterator,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.stream,FailableStream,20.0,0.0,2.0,1.0,0.5454545454545454,0.0
commons-lang,org.apache.commons.lang3.stream,LangCollectors,61.0,56.0,7.0,5.0,0.9090909090909091,0.3333333333333333
commons-lang,org.apache.commons.lang3.stream,SimpleCollector,10.0,5.0,1.0,1.0,0.8,0.0
commons-lang,org.apache.commons.lang3.stream,IntStreams,6.0,0.0,4.0,4.0,0.0,1.0
commons-lang,org.apache.commons.lang3.stream,FailableStreamTest,36.0,0.0,9.0,6.0,0.0,0.6666666666666666
commons-lang,org.apache.commons.lang3.stream,IntStreamsTest,3.0,0.0,3.0,3.0,0.0,1.0
commons-lang,org.apache.commons.lang3.stream,LangCollectorsTest,275.0,274.0,23.0,23.0,0.8652173913043477,0.2916666666666667
commons-lang,org.apache.commons.lang3.stream,Fixture,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.stream,StreamsTest,276.0,0.0,24.0,22.0,0.0,0.9166666666666666
commons-lang,org.apache.commons.lang3.reflect,InheritanceUtils,1.0,0.0,2.0,2.0,0.0,1.0
commons-lang,org.apache.commons.lang3.reflect,ConstructorUtils,36.0,0.0,9.0,8.0,0.0,0.8888888888888888
commons-lang,org.apache.commons.lang3.reflect,Typed,0.0,0.0,1.0,1.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,MethodUtils,465.0,0.0,31.0,13.0,1.0,0.41935483870967744
commons-lang,org.apache.commons.lang3.reflect,TypeUtils,3033.0,2985.0,64.0,12.0,0.9786324786324786,0.12658227848101267
commons-lang,org.apache.commons.lang3.reflect,GenericArrayTypeImpl,7.0,4.0,3.0,3.0,0.5,0.6
commons-lang,org.apache.commons.lang3.reflect,ParameterizedTypeImpl,14.0,7.0,3.0,3.0,0.6666666666666666,0.42857142857142855
commons-lang,org.apache.commons.lang3.reflect,WildcardTypeBuilder,4.0,2.0,2.0,2.0,0.6666666666666666,0.5
commons-lang,org.apache.commons.lang3.reflect,WildcardTypeImpl,10.0,5.0,3.0,3.0,0.6,0.5
commons-lang,org.apache.commons.lang3.reflect,TypeLiteral,3.0,0.0,1.0,1.0,0.6666666666666666,0.0
commons-lang,org.apache.commons.lang3.reflect,MemberUtils,172.0,154.0,14.0,6.0,0.8947368421052632,0.3
commons-lang,org.apache.commons.lang3.reflect,Executable,10.0,5.0,3.0,3.0,0.6,0.5
commons-lang,org.apache.commons.lang3.reflect,FieldUtils,595.0,0.0,35.0,6.0,0.0,0.17142857142857143
commons-lang,org.apache.commons.lang3.reflect,Lang1703Test,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.reflect,FieldUtilsTest,2398.0,2311.0,57.0,51.0,0.9238095238095239,0.704225352112676
commons-lang,org.apache.commons.lang3.reflect,ConstructorUtilsTest,217.0,83.0,9.0,6.0,0.641025641025641,0.2222222222222222
commons-lang,org.apache.commons.lang3.reflect,BaseClass,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,PrivateClass,1.0,0.0,2.0,2.0,0.0,1.0
commons-lang,org.apache.commons.lang3.reflect,PublicInnerClass,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.reflect,SubClass,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,TestBean,0.0,0.0,1.0,1.0,0.045454545454545456,0.0
commons-lang,org.apache.commons.lang3.reflect,AAAAClass,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,BBBBClass,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,CCCClass,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,AAAClass,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,BBBClass,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,AAClass,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,BBClass,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,AClass,0.0,0.0,7.0,7.0,0.0,0.0
commons-lang,org.apache.commons.lang3.reflect,AInterface,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,BClass,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,CClass,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,DClass,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,EClass,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,FClass,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,GClass,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,Test1,153.0,0.0,18.0,18.0,0.0,1.0
commons-lang,org.apache.commons.lang3.reflect,TypeUtilsTest,2211.0,0.0,78.0,77.0,1.0151515151515151,0.9850746268656716
commons-lang,org.apache.commons.lang3.reflect,And,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,ClassWithSuperClassWithGenericType,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.reflect,MyInnerClass,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,Other,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,Tester,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,That,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,The,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,Thing,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,This,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,Test2,153.0,0.0,18.0,18.0,0.0,1.0
commons-lang,org.apache.commons.lang3.reflect,InheritanceUtilsTest,36.0,0.0,9.0,9.0,0.0,1.0
commons-lang,org.apache.commons.lang3.reflect,TypeLiteralTest,6.0,0.0,4.0,4.0,0.0,1.0
commons-lang,org.apache.commons.lang3.reflect,MethodUtilsTest,7850.0,7825.0,117.0,113.0,0.9792000000000001,0.8968253968253969
commons-lang,org.apache.commons.lang3.reflect,AbstractGetMatchingMethod,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.reflect,ChildInterface,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,ChildObject,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,GetMatchingMethodClass,55.0,0.0,11.0,11.0,0.0,1.0
commons-lang,org.apache.commons.lang3.reflect,GetMatchingMethodImpl,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.reflect,GrandParentObject,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,InheritanceBean,15.0,0.0,6.0,6.0,0.0,1.0
commons-lang,org.apache.commons.lang3.reflect,InterfaceGetMatchingMethod,0.0,0.0,1.0,1.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,MethodDescriptor,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.reflect,ParentObject,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,PrivateInterface,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.reflect,TestBean,1431.0,0.0,54.0,54.0,0.0,1.0
commons-lang,org.apache.commons.lang3.reflect,TestBeanWithInterfaces,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.reflect,TestMutable,1.0,0.0,2.0,2.0,0.0,1.0
commons-lang,org.apache.commons.lang3.util,IterableStringTokenizer,36.0,0.0,9.0,8.0,0.0,0.8888888888888888
commons-lang,org.apache.commons.lang3.util,FluentBitSet,85.0,0.0,3.0,3.0,0.5348837209302325,0.06818181818181818
commons-lang,org.apache.commons.lang3.util,FluentBitSetTest,782.0,529.0,24.0,1.0,0.7444444444444445,0.0
commons-lang,org.apache.commons.lang3.util,IterableStringTokenizerTest,105.0,0.0,15.0,15.0,0.8571428571428571,0.6666666666666666
commons-lang,org.apache.commons.lang3.concurrent,UncheckedFutureImpl,3.0,0.0,3.0,3.0,0.0,1.0
commons-lang,org.apache.commons.lang3.concurrent,TimedSemaphore,154.0,137.0,6.0,1.0,0.9401709401709402,0.0
commons-lang,org.apache.commons.lang3.concurrent,ConcurrentInitializer,0.0,0.0,0.0,0.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.concurrent,UncheckedFuture,10.0,0.0,5.0,5.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.concurrent,ConcurrentRuntimeException,3.0,0.0,3.0,3.0,1.5,1.0
commons-lang,org.apache.commons.lang3.concurrent,AbstractFutureProxy,0.0,0.0,1.0,1.0,-0.0,0.0
commons-lang,org.apache.commons.lang3.concurrent,CircuitBreakingException,6.0,0.0,4.0,4.0,1.3333333333333333,1.0
commons-lang,org.apache.commons.lang3.concurrent,MultiBackgroundInitializer,85.0,65.0,5.0,5.0,0.8214285714285714,0.3333333333333333
commons-lang,org.apache.commons.lang3.concurrent,MultiBackgroundInitializerResults,18.0,8.0,2.0,1.0,0.7142857142857143,0.0
commons-lang,org.apache.commons.lang3.concurrent,ConcurrentException,3.0,0.0,3.0,3.0,1.5,1.0
commons-lang,org.apache.commons.lang3.concurrent,AtomicInitializer,35.0,34.0,8.0,7.0,0.875,0.7777777777777778
commons-lang,org.apache.commons.lang3.concurrent,Builder,1.0,0.0,2.0,2.0,0.0,1.0
commons-lang,org.apache.commons.lang3.concurrent,AbstractConcurrentInitializer,43.0,31.0,7.0,5.0,0.9,0.2727272727272727
commons-lang,org.apache.commons.lang3.concurrent,AbstractBuilder,8.0,6.0,3.0,3.0,0.75,0.6
commons-lang,org.apache.commons.lang3.concurrent,BasicThreadFactory,140.0,109.0,8.0,7.0,0.914141414141414,0.21052631578947367
commons-lang,org.apache.commons.lang3.concurrent,Builder,29.0,22.0,3.0,3.0,0.85,0.3333333333333333
commons-lang,org.apache.commons.lang3.concurrent,Computable,0.0,0.0,1.0,1.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.concurrent,CircuitBreaker,15.0,0.0,6.0,6.0,0.0,-1.0
commons-lang,org.apache.commons.lang3.concurrent,EventCountCircuitBreaker,411.0,387.0,18.0,8.0,0.9439655172413793,0.26666666666666666
commons-lang,org.apache.commons.lang3.concurrent,CheckIntervalData,4.0,2.0,2.0,1.0,0.6666666666666666,0.0
commons-lang,org.apache.commons.lang3.concurrent,StateStrategy,3.0,0.0,3.0,2.0,0.0,0.6666666666666666
commons-lang,org.apache.commons.lang3.concurrent,StateStrategyClosed,1.0,0.0,2.0,2.0,0.0,1.0
commons-lang,org.apache.commons.lang3.concurrent,StateStrategyOpen,1.0,0.0,2.0,2.0,0.0,1.0
commons-lang,org.apache.commons.lang3.concurrent,CallableBackgroundInitializer,4.0,0.0,2.0,2.0,0.25,0.4
commons-lang,org.apache.commons.lang3.concurrent,LazyInitializer,27.0,26.0,7.0,7.0,0.8571428571428571,0.875
commons-lang,org.apache.commons.lang3.concurrent,Builder,1.0,0.0,2.0,2.0,0.0,1.0
commons-lang,org.apache.commons.lang3.concurrent,AbstractCircuitBreaker,82.0,73.0,9.0,6.0,0.8717948717948718,0.42857142857142855
commons-lang,org.apache.commons.lang3.concurrent,ConstantInitializer,18.0,15.0,5.0,2.0,0.8333333333333334,0.2857142857142857
commons-lang,org.apache.commons.lang3.concurrent,UncheckedTimeoutException,0.0,0.0,1.0,1.0,0.0,0.0
commons-lang,org.apache.commons.lang3.concurrent,BackgroundInitializer,196.0,182.0,14.0,7.0,0.93,0.2857142857142857
commons-lang,org.apache.commons.lang3.concurrent,Builder,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
commons-lang,org.apache.commons.lang3.concurrent,InitializationTask,0.0,0.0,1.0,1.0,-0.0,0.0
